dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,259.706497,101.920941,243.968249,20.406922,-53.100000,0.000000,4.862053
0.050000,259.831619,100.975265,244.922220,17.751922,-53.100000,0.000000,4.825771
0.050000,259.911723,100.157993,245.743441,15.096922,-53.100000,0.000000,4.794403
0.050000,259.959099,99.471175,246.431912,12.441922,-53.100000,0.000000,4.768123
0.050000,259.984184,98.916030,246.987633,9.786922,-53.100000,0.000000,4.746983
0.050000,259.995424,98.493214,247.410604,7.131922,-53.100000,-0.000000,4.730964
0.050000,259.999226,98.203018,247.700825,4.476922,-53.100000,0.000000,4.720019
0.050000,259.999961,98.045550,247.858296,1.821922,-53.100000,-0.000000,4.714099
0.050000,260.000000,98.000000,247.903844,0.000000,-36.438444,333.231110,4.712389
0.050000,260.000000,98.000000,247.903844,0.000000,0.000000,728.768890,4.712389
