dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.529813,3.057406,2.315626,2.732347,-0.159692,-6.912195,0.335476
0.020000,2.580941,3.076362,2.370156,2.726482,-0.293244,-6.677619,0.374562
0.020000,2.631141,3.097224,2.424518,2.718117,-0.418247,-6.250142,0.413074
0.020000,2.680316,3.119897,2.478668,2.707481,-0.531789,-5.677066,0.450858
0.020000,2.728384,3.144276,2.532565,2.694860,-0.631074,-4.964295,0.487777
0.020000,2.775282,3.170252,2.586176,2.680559,-0.715026,-4.197559,0.523715
0.020000,2.820962,3.197710,2.639474,2.664905,-0.782722,-3.384809,0.558581
0.020000,2.865395,3.226537,2.692438,2.648215,-0.834491,-2.588472,0.592303
0.020000,2.908562,3.256621,2.745054,2.630798,-0.870850,-1.817946,0.624831
0.020000,2.950461,3.287854,2.797313,2.612935,-0.893155,-1.115223,0.656135
0.020000,2.991098,3.320132,2.849210,2.594867,-0.903391,-0.511806,0.686202
0.020000,3.030492,3.353360,2.900747,2.576819,-0.902382,0.050416,0.715031
0.020000,3.068667,3.387449,2.951926,2.558969,-0.892506,0.493829,0.742637
0.020000,3.112034,3.429240,3.012152,3.011312,22.617138,1175.482191,0.803851
0.020000,3.161250,3.486211,3.087438,3.764262,37.647488,751.517481,0.914136
0.020000,3.205558,3.551585,3.166412,3.948724,9.223112,-1421.218791,1.037096
0.020000,3.242134,3.623771,3.247336,4.046196,4.873592,-217.475971,1.166756
0.020000,3.268908,3.699458,3.327619,4.014151,-1.602225,-323.790848,1.294213
0.020000,3.285548,3.774666,3.404646,3.851355,-8.139830,-326.880288,1.410483
0.020000,3.293442,3.846205,3.476619,3.598651,-12.635182,-224.767593,1.509395
0.020000,3.294817,3.912375,3.542803,3.309204,-14.472344,-91.858084,1.588441
0.020000,3.291891,3.972732,3.603232,3.021414,-14.389518,4.141286,1.647746
0.020000,3.286476,4.027514,3.658280,2.752438,-13.448792,47.036321,1.688611
0.020000,3.279938,4.077168,3.708363,2.504130,-12.415372,51.670981,1.712460
0.020000,3.273295,4.122087,3.753770,2.270357,-11.688688,36.334200,1.720293
0.020000,3.267316,4.162480,3.794604,2.041681,-11.433779,12.745463,1.712463
0.020000,3.262579,4.198325,3.830760,1.807819,-11.693127,-12.967382,1.688618
0.020000,3.259734,4.226187,3.858767,1.400337,-20.374060,-434.046697,1.639553
