dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.307523,3.599041,2.088794,1.576175,0.021469,6.950417,0.295988
0.020000,2.337549,3.608850,2.120381,1.579373,0.159861,6.919602,0.335476
0.020000,2.367276,3.619872,2.152086,1.585243,0.293513,6.682629,0.374562
0.020000,2.396708,3.632104,2.183958,1.593617,0.418716,6.260132,0.413074
0.020000,2.425845,3.645540,2.216044,1.604260,0.532165,5.672428,0.450858
0.020000,2.454685,3.660168,2.248381,1.616895,0.631730,4.978280,0.487777
0.020000,2.483223,3.675977,2.281006,1.631208,0.715653,4.196134,0.523715
0.020000,2.511452,3.692947,2.313943,1.646877,0.783448,3.389752,0.558581
0.020000,2.539363,3.711057,2.347215,1.663579,0.835122,2.583722,0.592303
0.020000,2.566945,3.730281,2.380835,1.681012,0.871602,1.823963,0.624831
0.020000,2.594186,3.750589,2.414813,1.698893,0.894067,1.123260,0.656135
0.020000,2.621074,3.771949,2.449152,1.716969,0.903792,0.486240,0.686202
0.020000,2.647598,3.794323,2.483853,1.735030,0.903080,-0.035574,0.715031
0.020000,2.673747,3.817675,2.518911,1.752896,0.893288,-0.489582,0.742637
0.020000,2.691535,3.834501,2.543396,1.224246,-26.432503,-1366.289591,0.803851
0.020000,2.698701,3.842728,2.554307,0.545556,-33.934495,-375.099575,0.914136
0.020000,2.702775,3.848678,2.561518,0.360559,-9.249863,1234.231581,1.037096
0.020000,2.705158,3.853363,2.566773,0.262774,-4.889261,218.030098,1.166756
0.020000,2.707103,3.858931,2.572672,0.294921,1.607351,324.830638,1.294213
0.020000,2.709036,3.867889,2.581836,0.458216,8.164788,327.871845,1.410483
0.020000,2.710542,3.882041,2.596068,0.711592,12.668778,225.199507,1.509395
0.020000,2.710908,3.902071,2.616101,1.001675,14.504154,91.768775,1.588441
0.020000,2.709620,3.927838,2.641901,1.289954,14.413948,-4.510274,1.647746
0.020000,2.706524,3.958869,2.673086,1.559262,13.465415,-47.426658,1.688611
0.020000,2.701788,3.994713,2.709241,1.807768,12.425273,-52.007104,1.712460
0.020000,2.695809,4.035106,2.750074,2.041632,11.693225,-36.602432,1.720293
0.020000,2.689166,4.080023,2.795480,2.270308,11.433780,-12.972241,1.712463
0.020000,2.682628,4.129676,2.845562,2.504079,11.688565,12.739253,1.688618
0.020000,2.677114,4.186064,2.902219,2.832858,16.438936,237.518580,1.639553
0.020000,2.677480,4.270898,2.987053,4.241737,70.443941,2700.250226,1.496446
0.020000,2.687139,4.344840,3.061624,3.728506,-25.661518,-4805.272958,1.388616
0.020000,2.701571,4.408748,3.127141,3.275859,-22.632391,151.456364,1.311858
0.020000,2.717960,4.464480,3.185232,2.904557,-18.565082,203.365441,1.260565
0.020000,2.734636,4.513694,3.237195,2.598143,-15.320698,162.219199,1.230275
0.020000,2.750536,4.557538,3.283833,2.331899,-13.312216,100.424093,1.218226
0.020000,2.764871,4.596627,3.325467,2.081731,-12.508389,40.191351,1.223313
0.020000,2.776971,4.631057,3.361961,1.824695,-12.851792,-17.170133,1.246002
0.020000,2.786235,4.660373,3.392707,1.537275,-14.371014,-75.961126,1.288373
0.020000,2.792225,4.683501,3.416597,1.194529,-17.137293,-138.313942,1.354213
0.020000,2.794946,4.698749,3.432087,0.774477,-21.002608,-193.265721,1.448819
0.020000,2.795394,4.704280,3.437636,0.277459,-24.850865,-192.412867,1.577477
