dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.475944,3.979857,2.268972,1.504224,-0.970493,12.338100,0.319730
0.020000,4.504447,3.988581,2.298781,1.490438,-0.689299,14.059701,0.274153
0.020000,4.533172,3.995951,2.328436,1.482739,-0.384942,15.217868,0.228048
0.020000,4.562177,4.001979,2.358061,1.481273,-0.073302,15.581970,0.181844
0.020000,4.591522,4.006680,2.387780,1.485953,0.234001,15.365155,0.135959
0.020000,4.621257,4.010063,2.417707,1.496321,0.518416,14.220749,0.090785
0.020000,4.651421,4.012134,2.447941,1.511736,0.770766,12.617543,0.046665
0.020000,4.682038,4.012903,2.478568,1.531335,0.979907,10.457025,0.003889
0.020000,4.713119,4.012378,2.509653,1.554261,1.146304,8.319868,6.245867
0.020000,4.744658,4.010570,2.541245,1.579576,1.265791,5.974340,6.206392
0.020000,4.775531,4.007625,2.572257,1.550618,-1.447947,-135.686905,6.173026
0.020000,4.834088,4.002761,2.631017,2.937977,69.367969,3540.795776,6.226610
0.020000,4.890572,4.000887,2.687531,2.825713,-5.613192,-3749.058021,6.272497
0.020000,4.945168,4.001398,2.742129,2.729921,-4.789605,41.179329,0.028633
0.020000,4.998081,4.003826,2.795098,2.648439,-4.074083,35.776139,0.062371
0.020000,5.049508,4.007803,2.846679,2.579048,-3.469543,30.226982,0.091353
0.020000,5.099627,4.013038,2.897070,2.519570,-2.973908,24.781742,0.116259
0.020000,5.148593,4.019300,2.946436,2.468265,-2.565263,20.432237,0.137650
0.020000,5.196542,4.026401,2.994908,2.423593,-2.233582,16.584045,0.155981
0.020000,5.243589,4.034186,3.042594,2.384334,-1.962957,13.531278,0.171622
0.020000,5.289832,4.042525,3.089583,2.349441,-1.744686,10.913548,0.184872
0.020000,5.335354,4.051307,3.135945,2.318085,-1.567762,8.846177,0.195975
0.020000,5.380227,4.060436,3.181736,2.289567,-1.425898,7.093216,0.205123
0.020000,5.424508,4.069825,3.227001,2.263265,-1.315092,5.540298,0.212470
0.020000,5.468247,4.079396,3.271776,2.238735,-1.226498,4.429681,0.218137
0.020000,5.511486,4.089079,3.316086,2.215496,-1.161977,3.226088,0.222212
0.020000,5.554258,4.098806,3.359950,2.193178,-1.115874,2.305120,0.224758
0.020000,5.596588,4.108512,3.403378,2.171430,-1.087405,1.423454,0.225815
0.020000,5.638495,4.118136,3.446376,2.149912,-1.075925,0.574004,0.225398
0.020000,5.679992,4.127615,3.488943,2.128303,-1.080457,-0.226588,0.223501
0.020000,5.721085,4.136888,3.531068,2.106274,-1.101420,-1.048147,0.220095
0.020000,5.761770,4.145890,3.572738,2.083476,-1.139937,-1.925877,0.215127
0.020000,5.802039,4.154556,3.613929,2.059550,-1.196278,-2.817050,0.208521
0.020000,5.841873,4.162817,3.654610,2.034071,-1.273948,-3.883485,0.200170
0.020000,5.881242,4.170602,3.694742,2.006582,-1.374439,-5.024545,0.189936
0.020000,5.920105,4.177835,3.734272,1.976516,-1.503290,-6.442560,0.177644
0.020000,5.958406,4.184432,3.773137,1.943244,-1.663641,-8.017543,0.163072
0.020000,5.996070,4.190308,3.811256,1.905976,-1.863381,-9.986976,0.145949
0.020000,6.033000,4.195371,3.848531,1.863755,-2.111032,-12.382560,0.125935
0.020000,6.069071,4.199524,3.884841,1.815488,-2.413391,-15.117962,0.102614
0.020000,6.104125,4.202668,3.920035,1.759713,-2.788736,-18.767268,0.075475
0.020000,6.137960,4.204707,3.953932,1.694814,-3.244936,-22.809996,0.043891
0.020000,6.170324,4.205553,3.986307,1.618766,-3.802382,-27.872313,0.007101
0.020000,6.200909,4.205137,4.016895,1.529404,-4.468108,-33.286286,6.247376
0.020000,6.229346,4.203433,4.045383,1.424387,-5.250853,-39.137249,6.197276
0.020000,6.255214,4.200473,4.071420,1.301853,-6.126699,-43.792307,6.138785
0.020000,6.278075,4.196387,4.094643,1.161160,-7.034673,-45.398670,6.070661
0.020000,6.297543,4.191417,4.114736,1.004635,-7.826248,-39.578739,5.991819
0.020000,6.313411,4.185911,4.131531,0.839775,-8.243006,-20.837940,5.901686
0.020000,6.325804,4.180237,4.145162,0.681517,-7.912880,16.506333,5.800715
0.020000,6.335305,4.174606,4.156206,0.552204,-6.465637,72.362141,5.690886
0.020000,6.342900,4.168848,4.165737,0.476549,-3.782756,134.144019,5.575874
0.020000,6.349698,4.162311,4.175168,0.471582,-0.248378,176.718928,5.460521
0.020000,6.356547,4.154021,4.185921,0.537652,3.303520,177.594900,5.349696
0.020000,6.363780,4.143065,4.199049,0.656400,5.937406,131.694286,5.247388
0.020000,6.371246,4.128969,4.215000,0.797531,7.056529,55.956180,5.156205
0.020000,6.378566,4.111764,4.233698,0.934884,6.867649,-9.444025,5.076859
0.020000,6.385385,4.091779,4.254814,1.055830,6.047310,-41.016960,5.008531
0.020000,6.391457,4.069466,4.277939,1.156216,5.019302,-51.400378,4.949813
0.020000,6.396639,4.045306,4.302649,1.235495,3.963935,-52.768352,4.899256
0.020000,6.400878,4.019744,4.328559,1.295545,3.002498,-48.071858,4.855545
0.020000,6.404181,3.993165,4.355342,1.339140,2.179781,-41.135859,4.817547
0.020000,6.406591,3.965896,4.382718,1.368802,1.483092,-34.834464,4.784324
0.020000,6.408171,3.938194,4.410465,1.387337,0.926747,-27.817247,4.755098
0.020000,6.408995,3.910274,4.438397,1.396597,0.462986,-23.188049,4.729241
0.020000,6.409139,3.882307,4.466364,1.398357,0.088008,-18.748901,4.706238
0.020000,6.408676,3.854433,4.494242,1.393892,-0.223265,-15.563616,4.685668
0.020000,6.407676,3.826762,4.521932,1.384498,-0.469705,-12.322037,4.667186
0.020000,6.406205,3.799381,4.549352,1.370986,-0.675594,-10.294416,4.650505
0.020000,6.404324,3.772371,4.576428,1.353805,-0.859055,-9.173059,4.635392
0.020000,6.402087,3.745786,4.603106,1.333926,-0.993925,-6.743484,4.621648
0.020000,6.399544,3.719680,4.629336,1.311504,-1.121113,-6.359433,4.609108
0.020000,6.396741,3.694090,4.655079,1.287152,-1.217612,-4.824932,4.597631
0.020000,6.393720,3.669050,4.680300,1.261052,-1.304982,-4.368503,4.587098
0.020000,6.390518,3.644590,4.704969,1.233426,-1.381315,-3.816635,4.577409
0.020000,6.387168,3.620733,4.729061,1.204583,-1.442151,-3.041824,4.568475
0.020000,6.383702,3.597499,4.752551,1.174546,-1.501851,-2.984976,4.560223
0.020000,6.380149,3.574905,4.775423,1.143576,-1.548495,-2.332193,4.552587
0.020000,6.376532,3.552965,4.797659,1.111817,-1.587930,-1.971761,4.545510
0.020000,6.372876,3.531689,4.819247,1.079380,-1.621864,-1.696725,4.538943
0.020000,6.369201,3.511089,4.840173,1.046282,-1.654909,-1.652230,4.532843
0.020000,6.365528,3.491173,4.860424,1.012564,-1.685906,-1.549866,4.527170
0.020000,6.361873,3.471950,4.879992,0.978402,-1.708092,-1.109268,4.521892
0.020000,6.358253,3.453422,4.898870,0.943911,-1.724550,-0.822897,4.516979
0.020000,6.354683,3.435601,4.917045,0.908749,-1.758067,-1.675876,4.512404
0.020000,6.351176,3.418487,4.934515,0.873477,-1.763623,-0.277792,4.508144
